"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"9:37:33.4632410 PM","WerFault.exe","22096","QueryDirectory","C:\Windows\System32","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: System32, 2: System32"
"9:37:33.4632629 PM","WerFault.exe","22096","CloseFile","C:\Windows","SUCCESS",""
"9:37:33.4633254 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4633492 PM","WerFault.exe","22096","QueryDirectory","C:\Windows\SysWOW64\kernel32.dll","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: kernel32.dll, 2: kernel32.dll"
"9:37:33.4633658 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64","SUCCESS",""
"9:37:33.4633941 PM","WerFault.exe","22096","QueryStandardInformationFile","C:\Windows\SysWOW64\kernel32.dll","SUCCESS","AllocationSize: 684,032, EndOfFile: 683,288, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:37:33.4634066 PM","WerFault.exe","22096","CreateFileMapping","C:\Windows\SysWOW64\kernel32.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"9:37:33.4634183 PM","WerFault.exe","22096","QueryStandardInformationFile","C:\Windows\SysWOW64\kernel32.dll","SUCCESS","AllocationSize: 684,032, EndOfFile: 683,288, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:37:33.4634381 PM","WerFault.exe","22096","CreateFileMapping","C:\Windows\SysWOW64\kernel32.dll","SUCCESS","SyncType: SyncTypeOther"
"9:37:33.4634679 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64\kernel32.dll","SUCCESS",""
"9:37:33.4636134 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4637279 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4637425 PM","WerFault.exe","22096","QueryBasicInformationFile","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS","CreationTime: 4/27/2025 6:31:21 AM, LastAccessTime: 7/14/2025 9:37:33 PM, LastWriteTime: 4/27/2025 6:31:22 AM, ChangeTime: 5/11/2025 1:58:40 PM, FileAttributes: A"
"9:37:33.4637506 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS",""
"9:37:33.4637771 PM","WerFault.exe","22096","CreateFile","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4638002 PM","WerFault.exe","22096","QueryDirectory","C:\Windows","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: Windows, 2: Windows"
"9:37:33.4638187 PM","WerFault.exe","22096","CloseFile","C:\","SUCCESS",""
"9:37:33.4638766 PM","WerFault.exe","22096","CreateFile","C:\Windows","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4639007 PM","WerFault.exe","22096","QueryDirectory","C:\Windows\System32","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: System32, 2: System32"
"9:37:33.4639173 PM","WerFault.exe","22096","CloseFile","C:\Windows","SUCCESS",""
"9:37:33.4639463 PM","WerFault.exe","22096","QueryStandardInformationFile","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS","AllocationSize: 2,818,048, EndOfFile: 2,815,016, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:37:33.4639627 PM","WerFault.exe","22096","CreateFileMapping","C:\Windows\SysWOW64\KernelBase.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"9:37:33.4639795 PM","WerFault.exe","22096","QueryStandardInformationFile","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS","AllocationSize: 2,818,048, EndOfFile: 2,815,016, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:37:33.4639958 PM","WerFault.exe","22096","CreateFileMapping","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS","SyncType: SyncTypeOther"
"9:37:33.4640179 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS",""
"9:37:33.4641303 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4642443 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4642720 PM","WerFault.exe","22096","QueryBasicInformationFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","CreationTime: 4/27/2025 6:31:17 AM, LastAccessTime: 7/14/2025 9:37:33 PM, LastWriteTime: 4/27/2025 6:31:17 AM, ChangeTime: 5/11/2025 1:58:50 PM, FileAttributes: A"
"9:37:33.4642802 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS",""
"9:37:33.4643081 PM","WerFault.exe","22096","CreateFile","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4643325 PM","WerFault.exe","22096","QueryDirectory","C:\Windows","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: Windows, 2: Windows"
"9:37:33.4643514 PM","WerFault.exe","22096","CloseFile","C:\","SUCCESS",""
"9:37:33.4644471 PM","WerFault.exe","22096","CreateFile","C:\Windows","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4644917 PM","WerFault.exe","22096","QueryDirectory","C:\Windows\System32","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: System32, 2: System32"
"9:37:33.4645226 PM","WerFault.exe","22096","CloseFile","C:\Windows","SUCCESS",""
"9:37:33.4646057 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4646325 PM","WerFault.exe","22096","QueryDirectory","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: apphelp.dll, 2: apphelp.dll"
"9:37:33.4646520 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64","SUCCESS",""
"9:37:33.4646795 PM","WerFault.exe","22096","QueryStandardInformationFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","AllocationSize: 708,608, EndOfFile: 704,592, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:37:33.4646893 PM","WerFault.exe","22096","CreateFileMapping","C:\Windows\SysWOW64\apphelp.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"9:37:33.4646988 PM","WerFault.exe","22096","QueryStandardInformationFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","AllocationSize: 708,608, EndOfFile: 704,592, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:37:33.4647142 PM","WerFault.exe","22096","CreateFileMapping","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","SyncType: SyncTypeOther"
"9:37:33.4647328 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS",""
"9:37:33.4648270 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64\user32.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4649354 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64\user32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4649564 PM","WerFault.exe","22096","QueryBasicInformationFile","C:\Windows\SysWOW64\user32.dll","SUCCESS","CreationTime: 4/27/2025 6:31:28 AM, LastAccessTime: 7/14/2025 9:37:33 PM, LastWriteTime: 4/27/2025 6:31:28 AM, ChangeTime: 5/11/2025 1:58:40 PM, FileAttributes: A"
"9:37:33.4649639 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64\user32.dll","SUCCESS",""
"9:37:33.4649903 PM","WerFault.exe","22096","CreateFile","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4650176 PM","WerFault.exe","22096","QueryDirectory","C:\Windows","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: Windows, 2: Windows"
"9:37:33.4650380 PM","WerFault.exe","22096","CloseFile","C:\","SUCCESS",""
"9:37:33.4650999 PM","WerFault.exe","22096","CreateFile","C:\Windows","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4651234 PM","WerFault.exe","22096","QueryDirectory","C:\Windows\System32","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: System32, 2: System32"
"9:37:33.4651411 PM","WerFault.exe","22096","CloseFile","C:\Windows","SUCCESS",""
"9:37:33.4651982 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4652213 PM","WerFault.exe","22096","QueryDirectory","C:\Windows\SysWOW64\user32.dll","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: user32.dll, 2: user32.dll"
"9:37:33.4652438 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64","SUCCESS",""
"9:37:33.4652768 PM","WerFault.exe","22096","QueryStandardInformationFile","C:\Windows\SysWOW64\user32.dll","SUCCESS","AllocationSize: 1,871,872, EndOfFile: 1,870,824, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:37:33.4652865 PM","WerFault.exe","22096","CreateFileMapping","C:\Windows\SysWOW64\user32.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"9:37:33.4652959 PM","WerFault.exe","22096","QueryStandardInformationFile","C:\Windows\SysWOW64\user32.dll","SUCCESS","AllocationSize: 1,871,872, EndOfFile: 1,870,824, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:37:33.4653104 PM","WerFault.exe","22096","CreateFileMapping","C:\Windows\SysWOW64\user32.dll","SUCCESS","SyncType: SyncTypeOther"
"9:37:33.4653299 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64\user32.dll","SUCCESS",""
"9:37:33.4654446 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64\win32u.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4656229 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64\win32u.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4656473 PM","WerFault.exe","22096","QueryBasicInformationFile","C:\Windows\SysWOW64\win32u.dll","SUCCESS","CreationTime: 4/27/2025 6:31:28 AM, LastAccessTime: 7/14/2025 9:37:33 PM, LastWriteTime: 4/27/2025 6:31:28 AM, ChangeTime: 5/11/2025 1:58:40 PM, FileAttributes: A"
"9:37:33.4656553 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64\win32u.dll","SUCCESS",""
"9:37:33.4656833 PM","WerFault.exe","22096","CreateFile","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4657109 PM","WerFault.exe","22096","QueryDirectory","C:\Windows","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: Windows, 2: Windows"
"9:37:33.4657292 PM","WerFault.exe","22096","CloseFile","C:\","SUCCESS",""
"9:37:33.4657877 PM","WerFault.exe","22096","CreateFile","C:\Windows","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4658274 PM","WerFault.exe","22096","QueryDirectory","C:\Windows\System32","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: System32, 2: System32"
"9:37:33.4658494 PM","WerFault.exe","22096","CloseFile","C:\Windows","SUCCESS",""
"9:37:33.4659177 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4659433 PM","WerFault.exe","22096","QueryDirectory","C:\Windows\SysWOW64\win32u.dll","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: win32u.dll, 2: win32u.dll"
"9:37:33.4659607 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64","SUCCESS",""
"9:37:33.4659876 PM","WerFault.exe","22096","QueryStandardInformationFile","C:\Windows\SysWOW64\win32u.dll","SUCCESS","AllocationSize: 106,496, EndOfFile: 105,952, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:37:33.4659976 PM","WerFault.exe","22096","CreateFileMapping","C:\Windows\SysWOW64\win32u.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"9:37:33.4660079 PM","WerFault.exe","22096","QueryStandardInformationFile","C:\Windows\SysWOW64\win32u.dll","SUCCESS","AllocationSize: 106,496, EndOfFile: 105,952, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:37:33.4660244 PM","WerFault.exe","22096","CreateFileMapping","C:\Windows\SysWOW64\win32u.dll","SUCCESS","SyncType: SyncTypeOther"
"9:37:33.4660430 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64\win32u.dll","SUCCESS",""
"9:37:33.4661300 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64\gdi32.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4662363 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64\gdi32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4662620 PM","WerFault.exe","22096","QueryBasicInformationFile","C:\Windows\SysWOW64\gdi32.dll","SUCCESS","CreationTime: 4/27/2025 6:31:20 AM, LastAccessTime: 7/14/2025 9:37:33 PM, LastWriteTime: 4/27/2025 6:31:20 AM, ChangeTime: 5/11/2025 1:58:40 PM, FileAttributes: A"
"9:37:33.4662721 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64\gdi32.dll","SUCCESS",""
"9:37:33.4662998 PM","WerFault.exe","22096","CreateFile","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4663263 PM","WerFault.exe","22096","QueryDirectory","C:\Windows","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: Windows, 2: Windows"
"9:37:33.4663438 PM","WerFault.exe","22096","CloseFile","C:\","SUCCESS",""
"9:37:33.4664035 PM","WerFault.exe","22096","CreateFile","C:\Windows","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4664384 PM","WerFault.exe","22096","QueryDirectory","C:\Windows\System32","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: System32, 2: System32"
"9:37:33.4664607 PM","WerFault.exe","22096","CloseFile","C:\Windows","SUCCESS",""
"9:37:33.4665750 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4666027 PM","WerFault.exe","22096","QueryDirectory","C:\Windows\SysWOW64\gdi32.dll","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: gdi32.dll, 2: gdi32.dll"
"9:37:33.4666216 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64","SUCCESS",""
"9:37:33.4666493 PM","WerFault.exe","22096","QueryStandardInformationFile","C:\Windows\SysWOW64\gdi32.dll","SUCCESS","AllocationSize: 139,264, EndOfFile: 136,960, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:37:33.4666588 PM","WerFault.exe","22096","CreateFileMapping","C:\Windows\SysWOW64\gdi32.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"9:37:33.4666680 PM","WerFault.exe","22096","QueryStandardInformationFile","C:\Windows\SysWOW64\gdi32.dll","SUCCESS","AllocationSize: 139,264, EndOfFile: 136,960, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:37:33.4666826 PM","WerFault.exe","22096","CreateFileMapping","C:\Windows\SysWOW64\gdi32.dll","SUCCESS","SyncType: SyncTypeOther"
"9:37:33.4667009 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64\gdi32.dll","SUCCESS",""
"9:37:33.4667885 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64\gdi32full.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4668936 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64\gdi32full.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
